#DataThief D:\Flu-HAI-CoP-Curves\references\reference_figs\coudeville_curve.png Wednesday 10-May-2023 4:52:30 PM
271.0486, 0.9734
271.4408, 0.9734
271.833, 0.9734
272.2252, 0.9734
272.6174, 0.9734
273.0096, 0.9734
273.4018, 0.9734
273.794, 0.9734
274.1862, 0.9734
274.5784, 0.9734
274.9706, 0.9734
275.3627, 0.9734
275.7549, 0.9734
276.1471, 0.9734
276.5393, 0.9734
276.9315, 0.9734
277.3237, 0.9734
277.7159, 0.9734
278.1081, 0.9734
278.5003, 0.9734
278.8925, 0.9734
279.2847, 0.9734
279.6768, 0.9734
280.0691, 0.9734
280.4612, 0.9734
280.8534, 0.9734
281.2456, 0.9734
281.6378, 0.9734
282.03, 0.9734
282.4222, 0.9734
282.8144, 0.9734
283.2066, 0.9734
283.5988, 0.9734
283.991, 0.9735
284.3832, 0.9735
284.7753, 0.9735
285.1675, 0.9735
285.5596, 0.9735
285.9519, 0.9735
286.3441, 0.9735
286.7363, 0.9735
287.1285, 0.9735
287.5207, 0.9735
287.9129, 0.9735
288.3051, 0.9735
288.6973, 0.9735
289.1162, 0.9757
289.5084, 0.9757
289.9005, 0.9757
290.2928, 0.9757
290.685, 0.9757
291.0772, 0.9757
291.4694, 0.9757
291.8616, 0.9757
292.2538, 0.9757
292.646, 0.9757
293.0382, 0.9757
293.4304, 0.9757
293.8225, 0.9757
294.2147, 0.9757
294.6069, 0.9757
294.999, 0.9757
295.3913, 0.9757
295.7835, 0.9757
296.1757, 0.9757
296.5678, 0.9757
296.9601, 0.9757
297.3523, 0.9758
297.7445, 0.9758
298.1367, 0.9758
298.5288, 0.9758
298.921, 0.9758
299.3132, 0.9758
299.7054, 0.9758
300.0976, 0.9758
300.4898, 0.9758
300.882, 0.9758
301.2742, 0.9758
301.6663, 0.9758
302.0586, 0.9758
302.4508, 0.9758
302.843, 0.9758
303.2352, 0.9758
303.6273, 0.9758
304.0195, 0.9758
304.4117, 0.9758
304.8039, 0.9758
305.1961, 0.9758
305.5883, 0.9758
305.9805, 0.9758
306.3727, 0.9758
306.7649, 0.9758
307.1571, 0.9758
307.576, 0.978
307.9682, 0.978
308.3604, 0.978
308.7526, 0.978
309.1448, 0.978
309.537, 0.978
309.9292, 0.978
310.3214, 0.978
310.7136, 0.9781
311.1058, 0.9781
311.498, 0.9781
311.8902, 0.9781
312.2823, 0.9781
312.6745, 0.9781
313.0667, 0.9781
313.4588, 0.9781
313.8511, 0.9781
314.2433, 0.9781
314.6355, 0.9781
315.0277, 0.9781
315.4199, 0.9781
315.8121, 0.9781
316.2043, 0.9781
316.5965, 0.9781
316.9886, 0.9781
317.3808, 0.9781
317.773, 0.9781
318.1652, 0.9781
318.5574, 0.9781
318.9496, 0.9781
319.3418, 0.9781
319.734, 0.9781
320.1262, 0.9781
320.5184, 0.9781
320.9106, 0.9781
321.3028, 0.9781
321.6949, 0.9781
322.0871, 0.9781
322.4793, 0.9781
322.8715, 0.9781
323.2637, 0.9781
323.6559, 0.9781
324.0481, 0.9782
324.4403, 0.9782
324.8325, 0.9782
325.2247, 0.9782
325.6436, 0.9804
326.0358, 0.9804
